INFO 2021-01-02 22:07:48,872 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:37:43,396 basehttp 154 "GET /sms_codes/15735404103/?image_code=xpj7&image_code_id=8b14296c-491c-4832-b1fe-350fef8d1bcb HTTP/1.1" 200 57
INFO 2021-01-05 21:39:20,016 basehttp 154 "GET /image_codes/f9a94fc6-5de0-416b-a91c-7eec1a5565a2/ HTTP/1.1" 200 3042
WARNING 2021-01-05 21:39:54,681 log 228 Not Found: /mobiles/15735404103/count/
INFO 2021-01-05 21:39:54,683 basehttp 154 "GET /sms_codes/15735404103/?image_code=8maf&image_code_id=f9a94fc6-5de0-416b-a91c-7eec1a5565a2 HTTP/1.1" 200 57
WARNING 2021-01-05 21:39:54,688 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:41:37,120 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:41:50,442 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:41:58,467 basehttp 154 "GET /image_codes/1376d591-fc3e-41bc-9dca-33f330200ae1/ HTTP/1.1" 200 3237
WARNING 2021-01-05 21:42:03,100 log 228 Not Found: /mobiles/15735404103/count/
WARNING 2021-01-05 21:42:03,122 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:43:04,948 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:43:11,814 basehttp 154 "GET /image_codes/0eb25e55-2a60-4357-b690-28cc50c664a7/ HTTP/1.1" 200 3363
INFO 2021-01-05 21:43:13,327 basehttp 154 "GET /image_codes/5f049500-e0ae-4e34-b7ad-5e4f2a220321/ HTTP/1.1" 200 3070
INFO 2021-01-05 21:43:35,763 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:43:40,012 basehttp 154 "GET /image_codes/83a6feb7-5abc-4157-b400-d4171772f033/ HTTP/1.1" 200 2822
INFO 2021-01-05 21:43:40,534 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
WARNING 2021-01-05 21:43:42,734 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:43:42,749 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
WARNING 2021-01-05 21:43:46,969 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:43:46,971 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:44:29,364 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:44:58,691 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:45:02,650 basehttp 154 "GET /image_codes/68b0eca5-7a18-42df-bf8e-0fa476994e75/ HTTP/1.1" 200 2940
INFO 2021-01-05 21:45:04,394 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
INFO 2021-01-05 21:45:06,643 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
WARNING 2021-01-05 21:45:10,638 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:45:10,640 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
WARNING 2021-01-05 21:45:10,701 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:45:10,711 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:46:15,882 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-05 21:46:18,367 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:46:18,375 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:46:18,505 basehttp 154 "GET /image_codes/c8c24490-8e1f-4156-b0ed-556107bc6f25/ HTTP/1.1" 200 3251
WARNING 2021-01-05 21:46:23,944 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:46:23,947 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:49:00,219 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:49:04,439 basehttp 154 "GET /image_codes/4ed7af76-f57a-40d6-9e90-06877ab71a3b/ HTTP/1.1" 200 3386
INFO 2021-01-05 21:49:04,831 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
WARNING 2021-01-05 21:49:06,152 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:49:06,154 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:49:08,936 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
WARNING 2021-01-05 21:49:08,962 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:49:08,979 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
WARNING 2021-01-05 21:49:10,227 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:49:10,251 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
ERROR 2021-01-05 21:49:10,351 log 228 Internal Server Error: /sms_codes/15700000001/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py", line 40, in get
    pipeline.setex('send_sms_%s' % mobile)
TypeError: setex() missing 2 required positional arguments: 'time' and 'value'
ERROR 2021-01-05 21:49:10,352 basehttp 154 "GET /sms_codes/15700000001/?image_code=aehw&image_code_id=4ed7af76-f57a-40d6-9e90-06877ab71a3b HTTP/1.1" 500 85039
WARNING 2021-01-05 21:49:15,436 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:49:15,439 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
ERROR 2021-01-05 21:49:15,522 log 228 Internal Server Error: /sms_codes/15700000001/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py", line 28, in get
    text = redis_cli.get(uuid).decode()
AttributeError: 'NoneType' object has no attribute 'decode'
ERROR 2021-01-05 21:49:15,526 basehttp 154 "GET /sms_codes/15700000001/?image_code=aehw&image_code_id=4ed7af76-f57a-40d6-9e90-06877ab71a3b HTTP/1.1" 500 84515
WARNING 2021-01-05 21:49:21,927 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:49:21,938 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
ERROR 2021-01-05 21:49:22,052 log 228 Internal Server Error: /sms_codes/15700000001/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py", line 28, in get
    text = redis_cli.get(uuid).decode()
AttributeError: 'NoneType' object has no attribute 'decode'
ERROR 2021-01-05 21:49:22,053 basehttp 154 "GET /sms_codes/15700000001/?image_code=aehw&image_code_id=4ed7af76-f57a-40d6-9e90-06877ab71a3b HTTP/1.1" 500 84515
WARNING 2021-01-05 21:49:22,717 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:49:22,719 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
ERROR 2021-01-05 21:49:22,799 log 228 Internal Server Error: /sms_codes/15700000001/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py", line 28, in get
    text = redis_cli.get(uuid).decode()
AttributeError: 'NoneType' object has no attribute 'decode'
ERROR 2021-01-05 21:49:22,800 basehttp 154 "GET /sms_codes/15700000001/?image_code=aehw&image_code_id=4ed7af76-f57a-40d6-9e90-06877ab71a3b HTTP/1.1" 500 84515
WARNING 2021-01-05 21:49:23,318 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:49:23,365 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
ERROR 2021-01-05 21:49:23,409 log 228 Internal Server Error: /sms_codes/15700000001/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py", line 28, in get
    text = redis_cli.get(uuid).decode()
AttributeError: 'NoneType' object has no attribute 'decode'
ERROR 2021-01-05 21:49:23,412 basehttp 154 "GET /sms_codes/15700000001/?image_code=aehw&image_code_id=4ed7af76-f57a-40d6-9e90-06877ab71a3b HTTP/1.1" 500 84515
INFO 2021-01-05 21:49:47,002 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py changed, reloading.
INFO 2021-01-05 21:49:47,487 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:49:50,220 basehttp 154 "GET /image_codes/bc31a9dd-6871-4181-970e-d3b3cca661e2/ HTTP/1.1" 200 3370
INFO 2021-01-05 21:49:53,425 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
WARNING 2021-01-05 21:49:54,232 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:49:54,237 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
WARNING 2021-01-05 21:49:59,742 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:49:59,756 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
ERROR 2021-01-05 21:49:59,859 log 228 Internal Server Error: /sms_codes/15700000001/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py", line 40, in get
    pipeline.setex('send_sms_%s' % mobile)
TypeError: setex() missing 2 required positional arguments: 'time' and 'value'
ERROR 2021-01-05 21:49:59,867 basehttp 154 "GET /sms_codes/15700000001/?image_code=ya5x&image_code_id=bc31a9dd-6871-4181-970e-d3b3cca661e2 HTTP/1.1" 500 85040
WARNING 2021-01-05 21:50:31,415 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:50:31,432 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
ERROR 2021-01-05 21:50:31,521 log 228 Internal Server Error: /sms_codes/15700000001/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py", line 32, in get
    if image_code.lower() != text.decode().lower():
AttributeError: 'NoneType' object has no attribute 'decode'
ERROR 2021-01-05 21:50:31,523 basehttp 154 "GET /sms_codes/15700000001/?image_code=ya5x&image_code_id=bc31a9dd-6871-4181-970e-d3b3cca661e2 HTTP/1.1" 500 84607
WARNING 2021-01-05 21:50:35,498 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:50:35,516 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
ERROR 2021-01-05 21:50:35,579 log 228 Internal Server Error: /sms_codes/15700000001/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py", line 32, in get
    if image_code.lower() != text.decode().lower():
AttributeError: 'NoneType' object has no attribute 'decode'
ERROR 2021-01-05 21:50:35,581 basehttp 154 "GET /sms_codes/15700000001/?image_code=ya5x&image_code_id=bc31a9dd-6871-4181-970e-d3b3cca661e2 HTTP/1.1" 500 84607
INFO 2021-01-05 21:50:52,271 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:51:02,055 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:51:08,649 basehttp 154 "GET /image_codes/855ba2dc-9dae-4d7d-b0ec-1a1501da91a3/ HTTP/1.1" 200 2810
INFO 2021-01-05 21:51:09,645 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
WARNING 2021-01-05 21:51:10,991 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:51:10,993 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
WARNING 2021-01-05 21:51:18,099 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:51:18,103 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:51:35,959 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:51:37,714 basehttp 154 "GET /image_codes/a8d83d3d-8e73-4aa6-bc32-80108cff0f29/ HTTP/1.1" 200 3244
WARNING 2021-01-05 21:51:39,665 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:51:39,668 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:51:40,818 basehttp 154 "GET /image_codes/99077009-54e7-4de5-b6e9-ed204ad44b69/ HTTP/1.1" 200 3117
INFO 2021-01-05 21:51:42,612 basehttp 154 "GET /image_codes/74d38f70-f836-45f6-ab6b-6874bb326d9e/ HTTP/1.1" 200 3333
WARNING 2021-01-05 21:51:46,463 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:51:46,468 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:52:29,009 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:52:39,203 basehttp 154 "GET /image_codes/59c7ae6f-080e-4f95-a341-6b7c17d85743/ HTTP/1.1" 200 3167
INFO 2021-01-05 21:52:40,302 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
INFO 2021-01-05 21:52:40,416 basehttp 154 "GET /image_codes/c9650587-5433-4bad-a860-b0b83e1baa7b/ HTTP/1.1" 200 3064
WARNING 2021-01-05 21:52:42,083 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:52:42,091 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:52:43,468 basehttp 154 "GET /image_codes/3a9538b2-0c4c-4c9c-a87c-7cd38f1769ae/ HTTP/1.1" 200 3643
WARNING 2021-01-05 21:52:46,498 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:52:46,500 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:54:21,025 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py changed, reloading.
INFO 2021-01-05 21:54:22,805 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:54:29,951 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:54:41,256 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:54:45,060 basehttp 154 "GET /image_codes/009f3929-b87b-4e01-bf2e-a0bcdc08f2ab/ HTTP/1.1" 200 3716
INFO 2021-01-05 21:54:45,336 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
WARNING 2021-01-05 21:54:47,192 log 228 Not Found: /mobiles/15735404103/count/
WARNING 2021-01-05 21:54:47,206 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2716
WARNING 2021-01-05 21:54:51,988 log 228 Not Found: /mobiles/15735404103/count/
WARNING 2021-01-05 21:54:51,990 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:54:52,251 basehttp 154 "GET /sms_codes/15735404103/?image_code=QFQN&image_code_id=009f3929-b87b-4e01-bf2e-a0bcdc08f2ab HTTP/1.1" 200 27
INFO 2021-01-07 17:25:36,020 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-07 17:26:05,709 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 17:26:05,711 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 2830
INFO 2021-01-07 17:26:07,112 basehttp 154 "OPTIONS /logout/ HTTP/1.1" 200 0
WARNING 2021-01-07 17:26:07,124 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:07,124 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:09,071 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:09,072 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:14,411 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:14,413 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:22,247 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:22,247 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:22,411 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:22,411 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:22,564 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:22,564 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:22,737 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:22,737 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:23,046 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:23,047 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:23,365 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:23,366 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:23,561 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:23,562 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:23,755 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:23,756 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:24,000 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:24,005 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:24,409 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:24,411 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:27,283 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:27,284 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:28,154 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:28,159 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:28,925 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:28,926 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:29,354 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:29,354 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:29,714 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:29,715 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:30,207 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:30,208 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:30,571 log 228 Not Found: /logout/
WARNING 2021-01-07 17:26:30,572 basehttp 154 "DELETE /logout/ HTTP/1.1" 404 2815
WARNING 2021-01-07 17:26:41,269 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 17:26:41,271 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 2830
INFO 2021-01-07 17:27:18,897 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 17:27:19,823 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 17:37:57,809 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 17:37:59,382 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 17:38:13,677 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-07 17:38:14,683 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-07 17:38:23,408 basehttp 154 "OPTIONS /login/ HTTP/1.1" 200 0
INFO 2021-01-07 17:38:23,582 basehttp 154 "POST /login/ HTTP/1.1" 200 27
WARNING 2021-01-07 17:38:24,483 log 228 Not Found: /carts/simple/
WARNING 2021-01-07 17:38:24,484 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 2984
INFO 2021-01-07 17:38:27,355 basehttp 154 "OPTIONS /logout/ HTTP/1.1" 200 0
WARNING 2021-01-07 17:38:27,361 base 102 Method Not Allowed (DELETE): /logout/
WARNING 2021-01-07 17:38:27,365 log 228 Method Not Allowed: /logout/
WARNING 2021-01-07 17:38:27,366 basehttp 154 "DELETE /logout/ HTTP/1.1" 405 0
WARNING 2021-01-07 17:38:54,398 base 102 Method Not Allowed (DELETE): /logout/
WARNING 2021-01-07 17:38:54,399 log 228 Method Not Allowed: /logout/
